timestamp,materialId,materialName,siteId,siteName,stockLevel,consumption,hourOfDay,dayOfWeek,weather,projectType,siteActivityLevel
2024-01-01T00:00:00Z,MAT025,Fibre optique,SITE011,Chantier Smart City,1000,0,0,1,sunny,smart,low
2024-01-01T07:00:00Z,MAT025,Fibre optique,SITE011,Chantier Smart City,1000,10,7,1,sunny,smart,medium
2024-01-01T08:00:00Z,MAT025,Fibre optique,SITE011,Chantier Smart City,990,30,8,1,sunny,smart,high
2024-01-01T09:00:00Z,MAT025,Fibre optique,SITE011,Chantier Smart City,960,40,9,1,sunny,smart,high
2024-01-01T10:00:00Z,MAT025,Fibre optique,SITE011,Chantier Smart City,920,50,10,1,sunny,smart,high
2024-01-01T11:00:00Z,MAT025,Fibre optique,SITE011,Chantier Smart City,870,60,11,1,sunny,smart,high
2024-01-01T12:00:00Z,MAT025,Fibre optique,SITE011,Chantier Smart City,810,30,12,1,sunny,smart,medium
2024-01-01T13:00:00Z,MAT025,Fibre optique,SITE011,Chantier Smart City,780,50,13,1,sunny,smart,high
2024-01-01T14:00:00Z,MAT025,Fibre optique,SITE011,Chantier Smart City,730,60,14,1,sunny,smart,high
2024-01-01T15:00:00Z,MAT025,Fibre optique,SITE011,Chantier Smart City,670,50,15,1,sunny,smart,high
2024-01-01T16:00:00Z,MAT025,Fibre optique,SITE011,Chantier Smart City,620,40,16,1,sunny,smart,medium
2024-01-01T17:00:00Z,MAT025,Fibre optique,SITE011,Chantier Smart City,580,25,17,1,sunny,smart,low
# Scénarios de rupture de stock critique avec différents patterns
2024-03-01T07:00:00Z,MAT026,Mortier colle,SITE012,Chantier Rénovation,100,5,7,5,sunny,renovation,medium
2024-03-01T08:00:00Z,MAT026,Mortier colle,SITE012,Chantier Rénovation,95,15,8,5,sunny,renovation,high
2024-03-01T09:00:00Z,MAT026,Mortier colle,SITE012,Chantier Rénovation,80,18,9,5,sunny,renovation,high
2024-03-01T10:00:00Z,MAT026,Mortier colle,SITE012,Chantier Rénovation,62,20,10,5,sunny,renovation,high
2024-03-01T11:00:00Z,MAT026,Mortier colle,SITE012,Chantier Rénovation,42,22,11,5,sunny,renovation,high
2024-03-01T12:00:00Z,MAT026,Mortier colle,SITE012,Chantier Rénovation,20,12,12,5,sunny,renovation,critical
2024-03-01T13:00:00Z,MAT026,Mortier colle,SITE012,Chantier Rénovation,8,8,13,5,sunny,renovation,critical
2024-03-01T14:00:00Z,MAT026,Mortier colle,SITE012,Chantier Rénovation,0,0,14,5,sunny,renovation,outofstock

# Consommation accélérée due à un projet urgent
2024-03-15T07:00:00Z,MAT027,Barres d'armature,SITE013,Chantier Express,300,10,7,3,sunny,urgent,medium
2024-03-15T08:00:00Z,MAT027,Barres d'armature,SITE013,Chantier Express,290,25,8,3,sunny,urgent,high
2024-03-15T09:00:00Z,MAT027,Barres d'armature,SITE013,Chantier Express,265,35,9,3,sunny,urgent,high
2024-03-15T10:00:00Z,MAT027,Barres d'armature,SITE013,Chantier Express,230,40,10,3,sunny,urgent,high
2024-03-15T11:00:00Z,MAT027,Barres d'armature,SITE013,Chantier Express,190,45,11,3,sunny,urgent,high
2024-03-15T12:00:00Z,MAT027,Barres d'armature,SITE013,Chantier Express,145,30,12,3,sunny,urgent,high
2024-03-15T13:00:00Z,MAT027,Barres d'armature,SITE013,Chantier Express,115,40,13,3,sunny,urgent,high
2024-03-15T14:00:00Z,MAT027,Barres d'armature,SITE013,Chantier Express,75,45,14,3,sunny,urgent,high
2024-03-15T15:00:00Z,MAT027,Barres d'armature,SITE013,Chantier Express,30,30,15,3,sunny,urgent,critical
2024-03-15T16:00:00Z,MAT027,Barres d'armature,SITE013,Chantier Express,0,0,16,3,sunny,urgent,outofstock

# Consommation irrégulière due aux conditions météo
2024-04-01T07:00:00Z,MAT028,Membrane d'étanchéité,SITE014,Chantier Toiture,200,0,7,1,rainy,roofing,stopped
2024-04-01T08:00:00Z,MAT028,Membrane d'étanchéité,SITE014,Chantier Toiture,200,0,8,1,rainy,roofing,stopped
2024-04-01T09:00:00Z,MAT028,Membrane d'étanchéité,SITE014,Chantier Toiture,200,0,9,1,rainy,roofing,stopped
2024-04-01T10:00:00Z,MAT028,Membrane d'étanchéité,SITE014,Chantier Toiture,200,0,10,1,rainy,roofing,stopped
2024-04-01T11:00:00Z,MAT028,Membrane d'étanchéité,SITE014,Chantier Toiture,200,0,11,1,rainy,roofing,stopped
2024-04-01T12:00:00Z,MAT028,Membrane d'étanchéité,SITE014,Chantier Toiture,200,0,12,1,rainy,roofing,stopped
2024-04-01T13:00:00Z,MAT028,Membrane d'étanchéité,SITE014,Chantier Toiture,200,0,13,1,rainy,roofing,stopped
2024-04-01T14:00:00Z,MAT028,Membrane d'étanchéité,SITE014,Chantier Toiture,200,0,14,1,rainy,roofing,stopped
2024-04-01T15:00:00Z,MAT028,Membrane d'étanchéité,SITE014,Chantier Toiture,200,0,15,1,rainy,roofing,stopped
2024-04-01T16:00:00Z,MAT028,Membrane d'étanchéité,SITE014,Chantier Toiture,200,0,16,1,rainy,roofing,stopped
2024-04-01T17:00:00Z,MAT028,Membrane d'étanchéité,SITE014,Chantier Toiture,200,0,17,1,rainy,roofing,stopped

2024-04-02T07:00:00Z,MAT028,Membrane d'étanchéité,SITE014,Chantier Toiture,200,15,7,2,sunny,roofing,catchup
2024-04-02T08:00:00Z,MAT028,Membrane d'étanchéité,SITE014,Chantier Toiture,185,30,8,2,sunny,roofing,catchup
2024-04-02T09:00:00Z,MAT028,Membrane d'étanchéité,SITE014,Chantier Toiture,155,35,9,2,sunny,roofing,catchup
2024-04-02T10:00:00Z,MAT028,Membrane d'étanchéité,SITE014,Chantier Toiture,120,40,10,2,sunny,roofing,catchup
2024-04-02T11:00:00Z,MAT028,Membrane d'étanchéité,SITE014,Chantier Toiture,80,45,11,2,sunny,roofing,catchup
2024-04-02T12:00:00Z,MAT028,Membrane d'étanchéité,SITE014,Chantier Toiture,35,25,12,2,sunny,roofing,catchup
2024-04-02T13:00:00Z,MAT028,Membrane d'étanchéité,SITE014,Chantier Toiture,10,10,13,2,sunny,roofing,critical
2024-04-02T14:00:00Z,MAT028,Membrane d'étanchéité,SITE014,Chantier Toiture,0,0,14,2,sunny,roofing,outofstock

# Consommation pour différents shifts de travail
2024-05-01T06:00:00Z,MAT029,Échafaudages,SITE015,Chantier 24h,400,5,6,3,sunny,continuous,shift1
2024-05-01T07:00:00Z,MAT029,Échafaudages,SITE015,Chantier 24h,395,12,7,3,sunny,continuous,shift1
2024-05-01T08:00:00Z,MAT029,Échafaudages,SITE015,Chantier 24h,383,15,8,3,sunny,continuous,shift1
2024-05-01T09:00:00Z,MAT029,Échafaudages,SITE015,Chantier 24h,368,18,9,3,sunny,continuous,shift1
2024-05-01T10:00:00Z,MAT029,Échafaudages,SITE015,Chantier 24h,350,20,10,3,sunny,continuous,shift1
2024-05-01T11:00:00Z,MAT029,Échafaudages,SITE015,Chantier 24h,330,22,11,3,sunny,continuous,shift1
2024-05-01T12:00:00Z,MAT029,Échafaudages,SITE015,Chantier 24h,308,15,12,3,sunny,continuous,shift1
2024-05-01T13:00:00Z,MAT029,Échafaudages,SITE015,Chantier 24h,293,20,13,3,sunny,continuous,shift1
2024-05-01T14:00:00Z,MAT029,Échafaudages,SITE015,Chantier 24h,273,22,14,3,sunny,continuous,shift2
2024-05-01T15:00:00Z,MAT029,Échafaudages,SITE015,Chantier 24h,251,20,15,3,sunny,continuous,shift2
2024-05-01T16:00:00Z,MAT029,Échafaudages,SITE015,Chantier 24h,231,18,16,3,sunny,continuous,shift2
2024-05-01T17:00:00Z,MAT029,Échafaudages,SITE015,Chantier 24h,213,15,17,3,sunny,continuous,shift2
2024-05-01T18:00:00Z,MAT029,Échafaudages,SITE015,Chantier 24h,198,12,18,3,sunny,continuous,shift2
2024-05-01T19:00:00Z,MAT029,Échafaudages,SITE015,Chantier 24h,186,10,19,3,sunny,continuous,shift2
2024-05-01T20:00:00Z,MAT029,Échafaudages,SITE015,Chantier 24h,176,8,20,3,sunny,continuous,shift2
2024-05-01T21:00:00Z,MAT029,Échafaudages,SITE015,Chantier 24h,168,6,21,3,sunny,continuous,shift2
2024-05-01T22:00:00Z,MAT029,Échafaudages,SITE015,Chantier 24h,162,5,22,3,sunny,continuous,shift3
2024-05-01T23:00:00Z,MAT029,Échafaudages,SITE015,Chantier 24h,157,4,23,3,sunny,continuous,shift3
2024-05-02T00:00:00Z,MAT029,Échafaudages,SITE015,Chantier 24h,153,3,0,4,sunny,continuous,shift3
2024-05-02T01:00:00Z,MAT029,Échafaudages,SITE015,Chantier 24h,150,2,1,4,sunny,continuous,shift3
2024-05-02T02:00:00Z,MAT029,Échafaudages,SITE015,Chantier 24h,148,1,2,4,sunny,continuous,shift3
2024-05-02T03:00:00Z,MAT029,Échafaudages,SITE015,Chantier 24h,147,1,3,4,sunny,continuous,shift3
2024-05-02T04:00:00Z,MAT029,Échafaudages,SITE015,Chantier 24h,146,1,4,4,sunny,continuous,shift3
2024-05-02T05:00:00Z,MAT029,Échafaudages,SITE015,Chantier 24h,145,2,5,4,sunny,continuous,shift3

# Matériaux spécialisés avec consommation très spécifique
2024-06-01T07:00:00Z,MAT030,Verre trempé,SITE016,Chantier Gratte-ciel,80,0,7,4,sunny,skyscraper,preparation
2024-06-01T08:00:00Z,MAT030,Verre trempé,SITE016,Chantier Gratte-ciel,80,0,8,4,sunny,skyscraper,preparation
2024-06-01T09:00:00Z,MAT030,Verre trempé,SITE016,Chantier Gratte-ciel,80,2,9,4,sunny,skyscraper,installation
2024-06-01T10:00:00Z,MAT030,Verre trempé,SITE016,Chantier Gratte-ciel,78,4,10,4,sunny,skyscraper,installation
2024-06-01T11:00:00Z,MAT030,Verre trempé,SITE016,Chantier Gratte-ciel,74,6,11,4,sunny,skyscraper,installation
2024-06-01T12:00:00Z,MAT030,Verre trempé,SITE016,Chantier Gratte-ciel,68,4,12,4,sunny,skyscraper,installation
2024-06-01T13:00:00Z,MAT030,Verre trempé,SITE016,Chantier Gratte-ciel,64,6,13,4,sunny,skyscraper,installation
2024-06-01T14:00:00Z,MAT030,Verre trempé,SITE016,Chantier Gratte-ciel,58,8,14,4,sunny,skyscraper,installation
2024-06-01T15:00:00Z,MAT030,Verre trempé,SITE016,Chantier Gratte-ciel,50,6,15,4,sunny,skyscraper,installation
2024-06-01T16:00:00Z,MAT030,Verre trempé,SITE016,Chantier Gratte-ciel,44,4,16,4,sunny,skyscraper,installation
2024-06-01T17:00:00Z,MAT030,Verre trempé,SITE016,Chantier Gratte-ciel,40,2,17,4,sunny,skyscraper,finishing

# Données pour analyse de tendances saisonnières
2024-07-01T07:00:00Z,MAT031,Climatisation,SITE017,Chantier Été,60,3,7,1,hot,summer,seasonal
2024-07-01T08:00:00Z,MAT031,Climatisation,SITE017,Chantier Été,57,8,8,1,hot,summer,seasonal
2024-07-01T09:00:00Z,MAT031,Climatisation,SITE017,Chantier Été,49,10,9,1,hot,summer,seasonal
2024-07-01T10:00:00Z,MAT031,Climatisation,SITE017,Chantier Été,39,12,10,1,hot,summer,seasonal
2024-07-01T11:00:00Z,MAT031,Climatisation,SITE017,Chantier Été,27,15,11,1,hot,summer,seasonal
2024-07-01T12:00:00Z,MAT031,Climatisation,SITE017,Chantier Été,12,8,12,1,hot,summer,seasonal
2024-07-01T13:00:00Z,MAT031,Climatisation,SITE017,Chantier Été,4,4,13,1,hot,summer,critical
2024-07-01T14:00:00Z,MAT031,Climatisation,SITE017,Chantier Été,0,0,14,1,hot,summer,outofstock

# Données pour matériaux de sécurité (consommation critique)
2024-08-01T07:00:00Z,MAT032,Équipements de sécurité,SITE018,Chantier Sécurisé,100,2,7,4,sunny,safety,critical
2024-08-01T08:00:00Z,MAT032,Équipements de sécurité,SITE018,Chantier Sécurisé,98,5,8,4,sunny,safety,critical
2024-08-01T09:00:00Z,MAT032,Équipements de sécurité,SITE018,Chantier Sécurisé,93,6,9,4,sunny,safety,critical
2024-08-01T10:00:00Z,MAT032,Équipements de sécurité,SITE018,Chantier Sécurisé,87,8,10,4,sunny,safety,critical
2024-08-01T11:00:00Z,MAT032,Équipements de sécurité,SITE018,Chantier Sécurisé,79,10,11,4,sunny,safety,critical
2024-08-01T12:00:00Z,MAT032,Équipements de sécurité,SITE018,Chantier Sécurisé,69,6,12,4,sunny,safety,critical
2024-08-01T13:00:00Z,MAT032,Équipements de sécurité,SITE018,Chantier Sécurisé,63,8,13,4,sunny,safety,critical
2024-08-01T14:00:00Z,MAT032,Équipements de sécurité,SITE018,Chantier Sécurisé,55,10,14,4,sunny,safety,critical
2024-08-01T15:00:00Z,MAT032,Équipements de sécurité,SITE018,Chantier Sécurisé,45,8,15,4,sunny,safety,critical
2024-08-01T16:00:00Z,MAT032,Équipements de sécurité,SITE018,Chantier Sécurisé,37,6,16,4,sunny,safety,critical
2024-08-01T17:00:00Z,MAT032,Équipements de sécurité,SITE018,Chantier Sécurisé,31,4,17,4,sunny,safety,critical

# Données pour matériaux avec livraison retardée
2024-09-01T07:00:00Z,MAT033,Matériaux importés,SITE019,Chantier International,150,5,7,0,sunny,international,delayed
2024-09-01T08:00:00Z,MAT033,Matériaux importés,SITE019,Chantier International,145,12,8,0,sunny,international,delayed
2024-09-01T09:00:00Z,MAT033,Matériaux importés,SITE019,Chantier International,133,15,9,0,sunny,international,delayed
2024-09-01T10:00:00Z,MAT033,Matériaux importés,SITE019,Chantier International,118,18,10,0,sunny,international,delayed
2024-09-01T11:00:00Z,MAT033,Matériaux importés,SITE019,Chantier International,100,20,11,0,sunny,international,delayed
2024-09-01T12:00:00Z,MAT033,Matériaux importés,SITE019,Chantier International,80,12,12,0,sunny,international,delayed
2024-09-01T13:00:00Z,MAT033,Matériaux importés,SITE019,Chantier International,68,18,13,0,sunny,international,delayed
2024-09-01T14:00:00Z,MAT033,Matériaux importés,SITE019,Chantier International,50,20,14,0,sunny,international,delayed
2024-09-01T15:00:00Z,MAT033,Matériaux importés,SITE019,Chantier International,30,18,15,0,sunny,international,delayed
2024-09-01T16:00:00Z,MAT033,Matériaux importés,SITE019,Chantier International,12,12,16,0,sunny,international,critical
2024-09-01T17:00:00Z,MAT033,Matériaux importés,SITE019,Chantier International,0,0,17,0,sunny,international,outofstock
