timestamp,materialId,materialName,siteId,siteName,stockLevel,consumption,hourOfDay,dayOfWeek,weather,projectType,siteActivityLevel,daysUntilOutOfStock
2024-01-20T02:00:00Z,MAT006,Gravier,SITE005,Chantier Centre,0,5,2,6,snowy,commercial,low,0
2024-01-20T03:00:00Z,MAT002,Sable de construction,SITE002,Chantier Sud,0,0,3,6,snowy,commercial,low,999
2024-01-20T04:00:00Z,MAT003,Briques rouges,SITE001,Chantier Nord,0,0,4,6,windy,residential,low,999
2024-01-20T05:00:00Z,MAT007,Parpaings,SITE001,Chantier Nord,0,3,5,6,sunny,residential,low,0
2024-01-20T06:00:00Z,MAT002,Sable de construction,SITE003,Chantier Est,0,3,6,6,cloudy,industrial,low,0
2024-01-20T07:00:00Z,MAT008,Tuiles,SITE003,Chantier Est,0,10,7,6,snowy,industrial,medium,0
2024-01-20T08:00:00Z,MAT009,Isolant thermique,SITE004,Chantier Ouest,0,16,8,6,cloudy,residential,high,0
2024-01-20T09:00:00Z,MAT005,Béton prêt à l'emploi,SITE003,Chantier Est,0,28,9,6,sunny,industrial,high,0
2024-01-20T10:00:00Z,MAT005,Béton prêt à l'emploi,SITE004,Chantier Ouest,0,46,10,6,snowy,residential,high,0
2024-01-20T11:00:00Z,MAT010,Plâtre,SITE004,Chantier Ouest,0,19,11,6,snowy,residential,high,0
2024-01-20T12:00:00Z,MAT003,Briques rouges,SITE002,Chantier Sud,0,74,12,6,rainy,commercial,medium,0
2024-01-20T13:00:00Z,MAT010,Plâtre,SITE003,Chantier Est,0,17,13,6,cloudy,industrial,high,0
2024-01-20T14:00:00Z,MAT006,Gravier,SITE001,Chantier Nord,0,86,14,6,windy,residential,high,0
2024-01-20T15:00:00Z,MAT006,Gravier,SITE001,Chantier Nord,0,122,15,6,stormy,residential,high,0
2024-01-20T16:00:00Z,MAT004,Acier de construction,SITE004,Chantier Ouest,0,21,16,6,cloudy,residential,high,0
2024-01-20T17:00:00Z,MAT002,Sable de construction,SITE002,Chantier Sud,0,16,17,6,cloudy,commercial,medium,0
2024-01-20T18:00:00Z,MAT003,Briques rouges,SITE003,Chantier Est,0,2,18,6,cloudy,industrial,low,0
2024-01-20T19:00:00Z,MAT004,Acier de construction,SITE001,Chantier Nord,0,0,19,6,sunny,residential,low,999
2024-01-20T20:00:00Z,MAT009,Isolant thermique,SITE004,Chantier Ouest,0,3,20,6,rainy,residential,low,0
2024-01-20T21:00:00Z,MAT009,Isolant thermique,SITE005,Chantier Centre,0,3,21,6,rainy,commercial,low,0
2024-01-20T22:00:00Z,MAT009,Isolant thermique,SITE005,Chantier Centre,0,5,22,6,sunny,commercial,low,0
2024-01-20T23:00:00Z,MAT008,Tuiles,SITE002,Chantier Sud,0,0,23,6,snowy,commercial,low,999
2024-01-21T00:00:00Z,MAT002,Sable de construction,SITE002,Chantier Sud,0,0,0,7,rainy,commercial,low,999
2024-01-21T01:00:00Z,MAT005,Béton prêt à l'emploi,SITE003,Chantier Est,0,0,1,7,stormy,industrial,low,999
2024-01-21T02:00:00Z,MAT004,Acier de construction,SITE005,Chantier Centre,0,0,2,7,rainy,commercial,low,999
2024-01-21T03:00:00Z,MAT005,Béton prêt à l'emploi,SITE002,Chantier Sud,0,0,3,7,rainy,commercial,low,999
2024-01-21T04:00:00Z,MAT003,Briques rouges,SITE004,Chantier Ouest,0,2,4,7,windy,residential,low,0
2024-01-21T05:00:00Z,MAT008,Tuiles,SITE005,Chantier Centre,0,2,5,7,cloudy,commercial,low,0
2024-01-21T06:00:00Z,MAT004,Acier de construction,SITE002,Chantier Sud,0,5,6,7,sunny,commercial,low,0
2024-01-21T07:00:00Z,MAT004,Acier de construction,SITE005,Chantier Centre,0,4,7,7,stormy,commercial,medium,0
2024-01-21T08:00:00Z,MAT002,Sable de construction,SITE002,Chantier Sud,0,63,8,7,rainy,commercial,high,0
2024-01-21T09:00:00Z,MAT006,Gravier,SITE001,Chantier Nord,0,125,9,7,stormy,residential,high,0
2024-01-21T10:00:00Z,MAT004,Acier de construction,SITE001,Chantier Nord,0,22,10,7,snowy,residential,high,0
2024-01-21T11:00:00Z,MAT006,Gravier,SITE003,Chantier Est,0,106,11,7,rainy,industrial,high,0
2024-01-21T12:00:00Z,MAT007,Parpaings,SITE005,Chantier Centre,0,18,12,7,rainy,commercial,medium,0
2024-01-21T13:00:00Z,MAT004,Acier de construction,SITE003,Chantier Est,0,15,13,7,windy,industrial,high,0
2024-01-21T14:00:00Z,MAT010,Plâtre,SITE005,Chantier Centre,0,13,14,7,sunny,commercial,high,0
2024-01-21T15:00:00Z,MAT004,Acier de construction,SITE002,Chantier Sud,0,21,15,7,snowy,commercial,high,0
2024-01-21T16:00:00Z,MAT001,Ciment Portland,SITE002,Chantier Sud,0,32,16,7,windy,commercial,high,0
2024-01-21T17:00:00Z,MAT007,Parpaings,SITE004,Chantier Ouest,0,13,17,7,rainy,residential,medium,0
2024-01-21T18:00:00Z,MAT010,Plâtre,SITE005,Chantier Centre,0,3,18,7,stormy,commercial,low,0
2024-01-21T19:00:00Z,MAT007,Parpaings,SITE001,Chantier Nord,0,0,19,7,rainy,residential,low,999
2024-01-21T20:00:00Z,MAT007,Parpaings,SITE001,Chantier Nord,0,3,20,7,windy,residential,low,0
2024-01-21T21:00:00Z,MAT010,Plâtre,SITE002,Chantier Sud,0,0,21,7,rainy,commercial,low,999
2024-01-21T22:00:00Z,MAT008,Tuiles,SITE005,Chantier Centre,0,3,22,7,cloudy,commercial,low,0
2024-01-21T23:00:00Z,MAT009,Isolant thermique,SITE005,Chantier Centre,0,3,23,7,rainy,commercial,low,0
2024-01-22T00:00:00Z,MAT010,Plâtre,SITE003,Chantier Est,0,0,0,1,sunny,industrial,low,999
2024-01-22T01:00:00Z,MAT008,Tuiles,SITE005,Chantier Centre,0,3,1,1,cloudy,commercial,low,0
2024-01-22T02:00:00Z,MAT005,Béton prêt à l'emploi,SITE003,Chantier Est,0,4,2,1,stormy,industrial,low,0
2024-01-22T03:00:00Z,MAT009,Isolant thermique,SITE004,Chantier Ouest,0,2,3,1,windy,residential,low,0
2024-01-22T04:00:00Z,MAT004,Acier de construction,SITE005,Chantier Centre,0,0,4,1,stormy,commercial,low,999
2024-01-22T05:00:00Z,MAT010,Plâtre,SITE003,Chantier Est,0,0,5,1,cloudy,industrial,low,999
2024-01-22T06:00:00Z,MAT003,Briques rouges,SITE005,Chantier Centre,0,0,6,1,windy,commercial,low,999
2024-01-22T07:00:00Z,MAT007,Parpaings,SITE004,Chantier Ouest,0,6,7,1,rainy,residential,medium,0
2024-01-22T08:00:00Z,MAT001,Ciment Portland,SITE004,Chantier Ouest,0,24,8,1,sunny,residential,high,0
2024-01-22T09:00:00Z,MAT004,Acier de construction,SITE002,Chantier Sud,0,19,9,1,rainy,commercial,high,0
2024-01-22T10:00:00Z,MAT006,Gravier,SITE001,Chantier Nord,0,93,10,1,windy,residential,high,0
2024-01-22T11:00:00Z,MAT008,Tuiles,SITE003,Chantier Est,0,19,11,1,snowy,industrial,high,0
2024-01-22T12:00:00Z,MAT008,Tuiles,SITE004,Chantier Ouest,0,9,12,1,sunny,residential,medium,0
2024-01-22T13:00:00Z,MAT001,Ciment Portland,SITE002,Chantier Sud,0,35,13,1,rainy,commercial,high,0
2024-01-22T14:00:00Z,MAT007,Parpaings,SITE005,Chantier Centre,0,38,14,1,rainy,commercial,high,0
2024-01-22T15:00:00Z,MAT006,Gravier,SITE002,Chantier Sud,0,119,15,1,stormy,commercial,high,0
2024-01-22T16:00:00Z,MAT002,Sable de construction,SITE004,Chantier Ouest,0,64,16,1,snowy,residential,high,0
2024-01-22T17:00:00Z,MAT005,Béton prêt à l'emploi,SITE004,Chantier Ouest,0,12,17,1,sunny,residential,medium,0
2024-01-22T18:00:00Z,MAT004,Acier de construction,SITE005,Chantier Centre,0,0,18,1,sunny,commercial,low,999
2024-01-22T19:00:00Z,MAT005,Béton prêt à l'emploi,SITE005,Chantier Centre,0,0,19,1,stormy,commercial,low,999
2024-01-22T20:00:00Z,MAT005,Béton prêt à l'emploi,SITE003,Chantier Est,0,0,20,1,windy,industrial,low,999
2024-01-22T21:00:00Z,MAT010,Plâtre,SITE004,Chantier Ouest,0,4,21,1,sunny,residential,low,0
2024-01-22T22:00:00Z,MAT009,Isolant thermique,SITE003,Chantier Est,0,0,22,1,cloudy,industrial,low,999
2024-01-22T23:00:00Z,MAT009,Isolant thermique,SITE005,Chantier Centre,0,4,23,1,rainy,commercial,low,0
2024-01-23T00:00:00Z,MAT003,Briques rouges,SITE001,Chantier Nord,0,1,0,2,rainy,residential,low,0
2024-01-23T01:00:00Z,MAT003,Briques rouges,SITE002,Chantier Sud,0,0,1,2,sunny,commercial,low,999
2024-01-23T02:00:00Z,MAT003,Briques rouges,SITE002,Chantier Sud,0,5,2,2,snowy,commercial,low,0
2024-01-23T03:00:00Z,MAT010,Plâtre,SITE005,Chantier Centre,0,4,3,2,rainy,commercial,low,0
2024-01-23T04:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,0,4,4,2,cloudy,residential,low,0
2024-01-23T05:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,0,0,5,2,windy,residential,low,999
2024-01-23T06:00:00Z,MAT002,Sable de construction,SITE003,Chantier Est,0,1,6,2,sunny,industrial,low,0
2024-01-23T07:00:00Z,MAT003,Briques rouges,SITE002,Chantier Sud,0,39,7,2,windy,commercial,medium,0
2024-01-23T08:00:00Z,MAT005,Béton prêt à l'emploi,SITE005,Chantier Centre,0,37,8,2,cloudy,commercial,high,0
2024-01-23T09:00:00Z,MAT002,Sable de construction,SITE005,Chantier Centre,0,66,9,2,stormy,commercial,high,0
2024-01-23T10:00:00Z,MAT009,Isolant thermique,SITE004,Chantier Ouest,0,27,10,2,snowy,residential,high,0
2024-01-23T11:00:00Z,MAT010,Plâtre,SITE001,Chantier Nord,0,18,11,2,windy,residential,high,0
2024-01-23T12:00:00Z,MAT008,Tuiles,SITE005,Chantier Centre,0,2,12,2,cloudy,commercial,medium,0
2024-01-23T13:00:00Z,MAT010,Plâtre,SITE004,Chantier Ouest,0,13,13,2,rainy,residential,high,0
2024-01-23T14:00:00Z,MAT004,Acier de construction,SITE002,Chantier Sud,0,21,14,2,cloudy,commercial,high,0
2024-01-23T15:00:00Z,MAT007,Parpaings,SITE003,Chantier Est,0,31,15,2,cloudy,industrial,high,0
2024-01-23T16:00:00Z,MAT010,Plâtre,SITE003,Chantier Est,0,10,16,2,sunny,industrial,high,0
2024-01-23T17:00:00Z,MAT008,Tuiles,SITE003,Chantier Est,0,7,17,2,snowy,industrial,medium,0
2024-01-23T18:00:00Z,MAT001,Ciment Portland,SITE003,Chantier Est,0,4,18,2,windy,industrial,low,0
2024-01-23T19:00:00Z,MAT008,Tuiles,SITE001,Chantier Nord,0,0,19,2,sunny,residential,low,999
2024-01-23T20:00:00Z,MAT003,Briques rouges,SITE002,Chantier Sud,0,5,20,2,windy,commercial,low,0
2024-01-23T21:00:00Z,MAT009,Isolant thermique,SITE003,Chantier Est,0,1,21,2,snowy,industrial,low,0
2024-01-23T22:00:00Z,MAT009,Isolant thermique,SITE002,Chantier Sud,0,0,22,2,sunny,commercial,low,999
2024-01-23T23:00:00Z,MAT010,Plâtre,SITE001,Chantier Nord,0,5,23,2,sunny,residential,low,0
2024-01-24T00:00:00Z,MAT003,Briques rouges,SITE003,Chantier Est,0,0,0,3,rainy,industrial,low,999
2024-01-24T01:00:00Z,MAT008,Tuiles,SITE005,Chantier Centre,0,0,1,3,rainy,commercial,low,999
2024-01-24T02:00:00Z,MAT001,Ciment Portland,SITE004,Chantier Ouest,0,5,2,3,stormy,residential,low,0
2024-01-24T03:00:00Z,MAT005,Béton prêt à l'emploi,SITE003,Chantier Est,0,1,3,3,stormy,industrial,low,0
2024-01-24T04:00:00Z,MAT004,Acier de construction,SITE002,Chantier Sud,0,5,4,3,stormy,commercial,low,0
2024-01-24T05:00:00Z,MAT006,Gravier,SITE003,Chantier Est,0,0,5,3,cloudy,industrial,low,999
2024-01-24T06:00:00Z,MAT004,Acier de construction,SITE003,Chantier Est,0,4,6,3,stormy,industrial,low,0
2024-01-24T07:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,0,14,7,3,rainy,residential,medium,0
2024-01-24T08:00:00Z,MAT003,Briques rouges,SITE002,Chantier Sud,0,132,8,3,windy,commercial,high,0
2024-01-24T09:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,0,72,9,3,stormy,residential,high,0
2024-01-24T10:00:00Z,MAT006,Gravier,SITE001,Chantier Nord,0,100,10,3,rainy,residential,high,0
2024-01-24T11:00:00Z,MAT007,Parpaings,SITE001,Chantier Nord,0,32,11,3,sunny,residential,high,0
2024-01-24T12:00:00Z,MAT003,Briques rouges,SITE003,Chantier Est,0,66,12,3,cloudy,industrial,medium,0
2024-01-24T13:00:00Z,MAT009,Isolant thermique,SITE002,Chantier Sud,0,19,13,3,windy,commercial,high,0
2024-01-24T14:00:00Z,MAT001,Ciment Portland,SITE004,Chantier Ouest,0,35,14,3,rainy,residential,high,0
2024-01-24T15:00:00Z,MAT003,Briques rouges,SITE005,Chantier Centre,0,135,15,3,cloudy,commercial,high,0
2024-01-24T16:00:00Z,MAT003,Briques rouges,SITE005,Chantier Centre,0,178,16,3,stormy,commercial,high,0
2024-01-24T17:00:00Z,MAT007,Parpaings,SITE005,Chantier Centre,0,10,17,3,cloudy,commercial,medium,0
2024-01-24T18:00:00Z,MAT003,Briques rouges,SITE001,Chantier Nord,0,1,18,3,snowy,residential,low,0
2024-01-24T19:00:00Z,MAT002,Sable de construction,SITE005,Chantier Centre,0,3,19,3,rainy,commercial,low,0
2024-01-24T20:00:00Z,MAT007,Parpaings,SITE003,Chantier Est,0,1,20,3,rainy,industrial,low,0
2024-01-24T21:00:00Z,MAT001,Ciment Portland,SITE004,Chantier Ouest,0,0,21,3,rainy,residential,low,999
2024-01-24T22:00:00Z,MAT001,Ciment Portland,SITE004,Chantier Ouest,0,0,22,3,cloudy,residential,low,999
2024-01-24T23:00:00Z,MAT010,Plâtre,SITE001,Chantier Nord,0,3,23,3,sunny,residential,low,0
2024-01-25T00:00:00Z,MAT010,Plâtre,SITE003,Chantier Est,0,2,0,4,stormy,industrial,low,0
2024-01-25T01:00:00Z,MAT008,Tuiles,SITE005,Chantier Centre,0,2,1,4,stormy,commercial,low,0
2024-01-25T02:00:00Z,MAT003,Briques rouges,SITE003,Chantier Est,0,4,2,4,cloudy,industrial,low,0
2024-01-25T03:00:00Z,MAT009,Isolant thermique,SITE003,Chantier Est,0,0,3,4,snowy,industrial,low,999
2024-01-25T04:00:00Z,MAT001,Ciment Portland,SITE004,Chantier Ouest,0,0,4,4,rainy,residential,low,999
2024-01-25T05:00:00Z,MAT003,Briques rouges,SITE001,Chantier Nord,0,0,5,4,snowy,residential,low,999
2024-01-25T06:00:00Z,MAT006,Gravier,SITE003,Chantier Est,0,2,6,4,sunny,industrial,low,0
2024-01-25T07:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,0,10,7,4,windy,residential,medium,0
2024-01-25T08:00:00Z,MAT009,Isolant thermique,SITE001,Chantier Nord,0,20,8,4,sunny,residential,high,0
2024-01-25T09:00:00Z,MAT004,Acier de construction,SITE001,Chantier Nord,0,16,9,4,sunny,residential,high,0
2024-01-25T10:00:00Z,MAT007,Parpaings,SITE004,Chantier Ouest,0,27,10,4,cloudy,residential,high,0
2024-01-25T11:00:00Z,MAT006,Gravier,SITE005,Chantier Centre,0,76,11,4,sunny,commercial,high,0
2024-01-25T12:00:00Z,MAT010,Plâtre,SITE004,Chantier Ouest,0,11,12,4,sunny,residential,medium,0
2024-01-25T13:00:00Z,MAT003,Briques rouges,SITE004,Chantier Ouest,0,131,13,4,windy,residential,high,0
2024-01-25T14:00:00Z,MAT005,Béton prêt à l'emploi,SITE004,Chantier Ouest,0,34,14,4,windy,residential,high,0
2024-01-25T15:00:00Z,MAT003,Briques rouges,SITE005,Chantier Centre,0,158,15,4,rainy,commercial,high,0
2024-01-25T16:00:00Z,MAT007,Parpaings,SITE002,Chantier Sud,0,26,16,4,cloudy,commercial,high,0
2024-01-25T17:00:00Z,MAT006,Gravier,SITE005,Chantier Centre,0,34,17,4,rainy,commercial,medium,0
2024-01-25T18:00:00Z,MAT004,Acier de construction,SITE004,Chantier Ouest,0,0,18,4,stormy,residential,low,999
2024-01-25T19:00:00Z,MAT004,Acier de construction,SITE003,Chantier Est,0,0,19,4,cloudy,industrial,low,999
2024-01-25T20:00:00Z,MAT010,Plâtre,SITE003,Chantier Est,0,0,20,4,cloudy,industrial,low,999
2024-01-25T21:00:00Z,MAT005,Béton prêt à l'emploi,SITE001,Chantier Nord,0,4,21,4,rainy,residential,low,0
2024-01-25T22:00:00Z,MAT003,Briques rouges,SITE002,Chantier Sud,0,0,22,4,cloudy,commercial,low,999
2024-01-25T23:00:00Z,MAT005,Béton prêt à l'emploi,SITE005,Chantier Centre,0,0,23,4,sunny,commercial,low,999
2024-01-26T00:00:00Z,MAT003,Briques rouges,SITE002,Chantier Sud,0,0,0,5,windy,commercial,low,999
2024-01-26T01:00:00Z,MAT005,Béton prêt à l'emploi,SITE002,Chantier Sud,0,0,1,5,rainy,commercial,low,999
2024-01-26T02:00:00Z,MAT007,Parpaings,SITE005,Chantier Centre,0,0,2,5,snowy,commercial,low,999
2024-01-26T03:00:00Z,MAT003,Briques rouges,SITE002,Chantier Sud,0,0,3,5,windy,commercial,low,999
2024-01-26T04:00:00Z,MAT005,Béton prêt à l'emploi,SITE005,Chantier Centre,0,0,4,5,windy,commercial,low,999
2024-01-26T05:00:00Z,MAT007,Parpaings,SITE003,Chantier Est,0,3,5,5,cloudy,industrial,low,0
2024-01-26T06:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,0,0,6,5,windy,residential,low,999
2024-01-26T07:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,0,11,7,5,sunny,residential,medium,0
2024-01-26T08:00:00Z,MAT006,Gravier,SITE002,Chantier Sud,0,76,8,5,sunny,commercial,high,0
2024-01-26T09:00:00Z,MAT009,Isolant thermique,SITE005,Chantier Centre,0,15,9,5,rainy,commercial,high,0
2024-01-26T10:00:00Z,MAT008,Tuiles,SITE003,Chantier Est,0,22,10,5,stormy,industrial,high,0
2024-01-26T11:00:00Z,MAT001,Ciment Portland,SITE002,Chantier Sud,0,22,11,5,sunny,commercial,high,0
2024-01-26T12:00:00Z,MAT002,Sable de construction,SITE003,Chantier Est,0,25,12,5,cloudy,industrial,medium,0
2024-01-26T13:00:00Z,MAT008,Tuiles,SITE003,Chantier Est,0,11,13,5,windy,industrial,high,0
2024-01-26T14:00:00Z,MAT003,Briques rouges,SITE005,Chantier Centre,0,132,14,5,windy,commercial,high,0
2024-01-26T15:00:00Z,MAT008,Tuiles,SITE003,Chantier Est,0,10,15,5,cloudy,industrial,high,0
2024-01-26T16:00:00Z,MAT001,Ciment Portland,SITE005,Chantier Centre,0,29,16,5,rainy,commercial,high,0
2024-01-26T17:00:00Z,MAT008,Tuiles,SITE002,Chantier Sud,0,8,17,5,stormy,commercial,medium,0
2024-01-26T18:00:00Z,MAT002,Sable de construction,SITE005,Chantier Centre,0,0,18,5,cloudy,commercial,low,999
2024-01-26T19:00:00Z,MAT006,Gravier,SITE002,Chantier Sud,0,0,19,5,cloudy,commercial,low,999
2024-01-26T20:00:00Z,MAT006,Gravier,SITE001,Chantier Nord,0,0,20,5,stormy,residential,low,999
2024-01-26T21:00:00Z,MAT006,Gravier,SITE002,Chantier Sud,0,0,21,5,windy,commercial,low,999
2024-01-26T22:00:00Z,MAT007,Parpaings,SITE005,Chantier Centre,0,1,22,5,rainy,commercial,low,0
2024-01-26T23:00:00Z,MAT010,Plâtre,SITE001,Chantier Nord,0,0,23,5,stormy,residential,low,999
2024-01-27T00:00:00Z,MAT010,Plâtre,SITE003,Chantier Est,0,4,0,6,stormy,industrial,low,0
2024-01-27T01:00:00Z,MAT007,Parpaings,SITE003,Chantier Est,0,0,1,6,cloudy,industrial,low,999
2024-01-27T02:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,0,4,2,6,cloudy,residential,low,0
2024-01-27T03:00:00Z,MAT001,Ciment Portland,SITE004,Chantier Ouest,0,0,3,6,snowy,residential,low,999
2024-01-27T04:00:00Z,MAT005,Béton prêt à l'emploi,SITE003,Chantier Est,0,0,4,6,rainy,industrial,low,999
2024-01-27T05:00:00Z,MAT005,Béton prêt à l'emploi,SITE002,Chantier Sud,0,5,5,6,stormy,commercial,low,0
2024-01-27T06:00:00Z,MAT009,Isolant thermique,SITE002,Chantier Sud,0,0,6,6,sunny,commercial,low,999
2024-01-27T07:00:00Z,MAT009,Isolant thermique,SITE003,Chantier Est,0,2,7,6,windy,industrial,medium,0
2024-01-27T08:00:00Z,MAT008,Tuiles,SITE001,Chantier Nord,0,14,8,6,rainy,residential,high,0
2024-01-27T09:00:00Z,MAT002,Sable de construction,SITE005,Chantier Centre,0,57,9,6,rainy,commercial,high,0
2024-01-27T10:00:00Z,MAT009,Isolant thermique,SITE005,Chantier Centre,0,21,10,6,stormy,commercial,high,0
2024-01-27T11:00:00Z,MAT002,Sable de construction,SITE003,Chantier Est,0,52,11,6,windy,industrial,high,0
2024-01-27T12:00:00Z,MAT007,Parpaings,SITE002,Chantier Sud,0,13,12,6,windy,commercial,medium,0
2024-01-27T13:00:00Z,MAT005,Béton prêt à l'emploi,SITE001,Chantier Nord,0,34,13,6,cloudy,residential,high,0
2024-01-27T14:00:00Z,MAT003,Briques rouges,SITE005,Chantier Centre,0,156,14,6,rainy,commercial,high,0
2024-01-27T15:00:00Z,MAT006,Gravier,SITE001,Chantier Nord,0,93,15,6,windy,residential,high,0
2024-01-27T16:00:00Z,MAT009,Isolant thermique,SITE002,Chantier Sud,0,27,16,6,stormy,commercial,high,0
2024-01-27T17:00:00Z,MAT005,Béton prêt à l'emploi,SITE003,Chantier Est,0,14,17,6,stormy,industrial,medium,0
2024-01-27T18:00:00Z,MAT004,Acier de construction,SITE005,Chantier Centre,0,0,18,6,windy,commercial,low,999
2024-01-27T19:00:00Z,MAT003,Briques rouges,SITE003,Chantier Est,0,4,19,6,stormy,industrial,low,0
2024-01-27T20:00:00Z,MAT003,Briques rouges,SITE003,Chantier Est,0,0,20,6,snowy,industrial,low,999
2024-01-27T21:00:00Z,MAT001,Ciment Portland,SITE004,Chantier Ouest,0,0,21,6,sunny,residential,low,999
2024-01-27T22:00:00Z,MAT007,Parpaings,SITE005,Chantier Centre,0,0,22,6,cloudy,commercial,low,999
2024-01-27T23:00:00Z,MAT002,Sable de construction,SITE002,Chantier Sud,0,5,23,6,cloudy,commercial,low,0
2024-01-28T00:00:00Z,MAT008,Tuiles,SITE001,Chantier Nord,0,2,0,7,sunny,residential,low,0
2024-01-28T01:00:00Z,MAT003,Briques rouges,SITE005,Chantier Centre,0,0,1,7,snowy,commercial,low,999
2024-01-28T02:00:00Z,MAT010,Plâtre,SITE005,Chantier Centre,0,0,2,7,snowy,commercial,low,999
2024-01-28T03:00:00Z,MAT007,Parpaings,SITE002,Chantier Sud,0,5,3,7,windy,commercial,low,0
2024-01-28T04:00:00Z,MAT008,Tuiles,SITE002,Chantier Sud,0,1,4,7,rainy,commercial,low,0
2024-01-28T05:00:00Z,MAT004,Acier de construction,SITE004,Chantier Ouest,0,0,5,7,sunny,residential,low,999
2024-01-28T06:00:00Z,MAT008,Tuiles,SITE001,Chantier Nord,0,4,6,7,stormy,residential,low,0
2024-01-28T07:00:00Z,MAT001,Ciment Portland,SITE004,Chantier Ouest,0,14,7,7,rainy,residential,medium,0
2024-01-28T08:00:00Z,MAT001,Ciment Portland,SITE003,Chantier Est,0,21,8,7,sunny,industrial,high,0
2024-01-28T09:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,0,47,9,7,windy,residential,high,0
2024-01-28T10:00:00Z,MAT006,Gravier,SITE004,Chantier Ouest,0,76,10,7,sunny,residential,high,0
2024-01-28T11:00:00Z,MAT007,Parpaings,SITE002,Chantier Sud,0,43,11,7,snowy,commercial,high,0
2024-01-28T12:00:00Z,MAT006,Gravier,SITE004,Chantier Ouest,0,42,12,7,windy,residential,medium,0
2024-01-28T13:00:00Z,MAT007,Parpaings,SITE003,Chantier Est,0,40,13,7,rainy,industrial,high,0
2024-01-28T14:00:00Z,MAT006,Gravier,SITE004,Chantier Ouest,0,86,14,7,cloudy,residential,high,0
2024-01-28T15:00:00Z,MAT010,Plâtre,SITE005,Chantier Centre,0,11,15,7,windy,commercial,high,0
2024-01-28T16:00:00Z,MAT008,Tuiles,SITE005,Chantier Centre,0,14,16,7,windy,commercial,high,0
2024-01-28T17:00:00Z,MAT010,Plâtre,SITE003,Chantier Est,0,3,17,7,sunny,industrial,medium,0
2024-01-28T18:00:00Z,MAT004,Acier de construction,SITE003,Chantier Est,0,0,18,7,rainy,industrial,low,999
2024-01-28T19:00:00Z,MAT009,Isolant thermique,SITE003,Chantier Est,0,0,19,7,snowy,industrial,low,999
2024-01-28T20:00:00Z,MAT010,Plâtre,SITE002,Chantier Sud,0,0,20,7,rainy,commercial,low,999
2024-01-28T21:00:00Z,MAT003,Briques rouges,SITE001,Chantier Nord,0,5,21,7,rainy,residential,low,0
2024-01-28T22:00:00Z,MAT010,Plâtre,SITE005,Chantier Centre,0,0,22,7,stormy,commercial,low,999
2024-01-28T23:00:00Z,MAT006,Gravier,SITE004,Chantier Ouest,0,3,23,7,windy,residential,low,0
2024-01-29T00:00:00Z,MAT004,Acier de construction,SITE004,Chantier Ouest,0,0,0,1,windy,residential,low,999
2024-01-29T01:00:00Z,MAT003,Briques rouges,SITE004,Chantier Ouest,0,0,1,1,sunny,residential,low,999
2024-01-29T02:00:00Z,MAT008,Tuiles,SITE001,Chantier Nord,0,0,2,1,cloudy,residential,low,999
2024-01-29T03:00:00Z,MAT008,Tuiles,SITE002,Chantier Sud,0,0,3,1,stormy,commercial,low,999
2024-01-29T04:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,0,2,4,1,cloudy,residential,low,0
2024-01-29T05:00:00Z,MAT010,Plâtre,SITE001,Chantier Nord,0,0,5,1,snowy,residential,low,999
2024-01-29T06:00:00Z,MAT004,Acier de construction,SITE004,Chantier Ouest,0,0,6,1,stormy,residential,low,999
2024-01-29T07:00:00Z,MAT008,Tuiles,SITE005,Chantier Centre,0,0,7,1,rainy,commercial,medium,999
2024-01-29T08:00:00Z,MAT008,Tuiles,SITE005,Chantier Centre,0,14,8,1,rainy,commercial,high,0
2024-01-29T09:00:00Z,MAT002,Sable de construction,SITE002,Chantier Sud,0,55,9,1,rainy,commercial,high,0
2024-01-29T10:00:00Z,MAT003,Briques rouges,SITE002,Chantier Sud,0,168,10,1,snowy,commercial,high,0
2024-01-29T11:00:00Z,MAT004,Acier de construction,SITE003,Chantier Est,0,19,11,1,cloudy,industrial,high,0
2024-01-29T12:00:00Z,MAT010,Plâtre,SITE002,Chantier Sud,0,8,12,1,cloudy,commercial,medium,0
2024-01-29T13:00:00Z,MAT009,Isolant thermique,SITE004,Chantier Ouest,0,22,13,1,cloudy,residential,high,0
2024-01-29T14:00:00Z,MAT002,Sable de construction,SITE003,Chantier Est,0,50,14,1,sunny,industrial,high,0
2024-01-29T15:00:00Z,MAT010,Plâtre,SITE003,Chantier Est,0,23,15,1,stormy,industrial,high,0
2024-01-29T16:00:00Z,MAT009,Isolant thermique,SITE004,Chantier Ouest,0,24,16,1,stormy,residential,high,0
2024-01-29T17:00:00Z,MAT008,Tuiles,SITE003,Chantier Est,0,4,17,1,sunny,industrial,medium,0
