timestamp,materialId,materialName,siteId,siteName,expectedConsumption,actualConsumption,deviation,hourOfDay,dayOfWeek,weather,projectType,siteActivityLevel,isAnomaly,anomalyType,anomalySeverity
2024-01-16T23:00:00Z,MAT008,Tuiles,SITE001,Chantier Nord,0,0,0,23,2,stormy,residential,low,1,THEFT,HIGH
2024-01-17T00:00:00Z,MAT006,Gravier,SITE003,Chantier Est,0,0,0,0,3,cloudy,industrial,low,1,THEFT,MEDIUM
2024-01-17T01:00:00Z,MAT010,Plâtre,SITE001,Chantier Nord,0,0,0,1,3,stormy,residential,low,0,NONE,NONE
2024-01-17T02:00:00Z,MAT005,Béton prêt à l'emploi,SITE003,Chantier Est,0,0,0,2,3,windy,industrial,low,0,NONE,NONE
2024-01-17T03:00:00Z,MAT010,Plâtre,SITE005,Chantier Centre,0,0,0,3,3,snowy,commercial,low,0,NONE,NONE
2024-01-17T04:00:00Z,MAT007,Parpaings,SITE002,Chantier Sud,0,0,0,4,3,sunny,commercial,low,0,NONE,NONE
2024-01-17T05:00:00Z,MAT005,Béton prêt à l'emploi,SITE002,Chantier Sud,0,0,0,5,3,sunny,commercial,low,0,NONE,NONE
2024-01-17T06:00:00Z,MAT003,Briques rouges,SITE003,Chantier Est,0,0,0,6,3,stormy,industrial,low,0,NONE,NONE
2024-01-17T07:00:00Z,MAT009,Isolant thermique,SITE004,Chantier Ouest,7,7,0.0,7,3,stormy,residential,medium,0,NONE,NONE
2024-01-17T08:00:00Z,MAT010,Plâtre,SITE001,Chantier Nord,21,19,-9.52,8,3,stormy,residential,high,0,NONE,NONE
2024-01-17T09:00:00Z,MAT008,Tuiles,SITE001,Chantier Nord,15,14,-6.67,9,3,rainy,residential,high,0,NONE,NONE
2024-01-17T10:00:00Z,MAT007,Parpaings,SITE001,Chantier Nord,30,28,-6.67,10,3,cloudy,residential,high,0,NONE,NONE
2024-01-17T11:00:00Z,MAT010,Plâtre,SITE002,Chantier Sud,21,19,-9.52,11,3,stormy,commercial,high,0,NONE,NONE
2024-01-17T12:00:00Z,MAT006,Gravier,SITE001,Chantier Nord,56,58,3.57,12,3,snowy,residential,medium,0,NONE,NONE
2024-01-17T13:00:00Z,MAT003,Briques rouges,SITE002,Chantier Sud,180,162,-10.0,13,3,stormy,commercial,high,0,NONE,NONE
2024-01-17T14:00:00Z,MAT007,Parpaings,SITE005,Chantier Centre,28,27,-3.57,14,3,sunny,commercial,high,0,NONE,NONE
2024-01-17T15:00:00Z,MAT005,Béton prêt à l'emploi,SITE004,Chantier Ouest,39,58,48.72,15,3,rainy,residential,high,1,WASTE,LOW
2024-01-17T16:00:00Z,MAT010,Plâtre,SITE002,Chantier Sud,15,14,-6.67,16,3,cloudy,commercial,high,0,NONE,NONE
2024-01-17T17:00:00Z,MAT010,Plâtre,SITE001,Chantier Nord,5,5,0.0,17,3,snowy,residential,medium,0,NONE,NONE
2024-01-17T18:00:00Z,MAT005,Béton prêt à l'emploi,SITE002,Chantier Sud,0,0,0,18,3,cloudy,commercial,low,0,NONE,NONE
2024-01-17T19:00:00Z,MAT004,Acier de construction,SITE005,Chantier Centre,0,0,0,19,3,rainy,commercial,low,0,NONE,NONE
2024-01-17T20:00:00Z,MAT003,Briques rouges,SITE003,Chantier Est,0,0,0,20,3,sunny,industrial,low,0,NONE,NONE
2024-01-17T21:00:00Z,MAT004,Acier de construction,SITE001,Chantier Nord,0,0,0,21,3,cloudy,residential,low,0,NONE,NONE
2024-01-17T22:00:00Z,MAT009,Isolant thermique,SITE001,Chantier Nord,0,0,0,22,3,cloudy,residential,low,1,OVER_CONSUMPTION,LOW
2024-01-17T23:00:00Z,MAT008,Tuiles,SITE004,Chantier Ouest,0,0,0,23,3,stormy,residential,low,0,NONE,NONE
2024-01-18T00:00:00Z,MAT005,Béton prêt à l'emploi,SITE002,Chantier Sud,0,0,0,0,4,stormy,commercial,low,0,NONE,NONE
2024-01-18T01:00:00Z,MAT006,Gravier,SITE001,Chantier Nord,0,0,0,1,4,sunny,residential,low,0,NONE,NONE
2024-01-18T02:00:00Z,MAT002,Sable de construction,SITE004,Chantier Ouest,0,0,0,2,4,stormy,residential,low,1,THEFT,MEDIUM
2024-01-18T03:00:00Z,MAT007,Parpaings,SITE001,Chantier Nord,0,0,0,3,4,snowy,residential,low,0,NONE,NONE
2024-01-18T04:00:00Z,MAT002,Sable de construction,SITE005,Chantier Centre,0,0,0,4,4,stormy,commercial,low,0,NONE,NONE
2024-01-18T05:00:00Z,MAT005,Béton prêt à l'emploi,SITE001,Chantier Nord,0,0,0,5,4,rainy,residential,low,0,NONE,NONE
2024-01-18T06:00:00Z,MAT010,Plâtre,SITE004,Chantier Ouest,0,0,0,6,4,cloudy,residential,low,0,NONE,NONE
2024-01-18T07:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,14,14,0.0,7,4,cloudy,residential,medium,0,NONE,NONE
2024-01-18T08:00:00Z,MAT006,Gravier,SITE001,Chantier Nord,120,119,-0.83,8,4,stormy,residential,high,0,NONE,NONE
2024-01-18T09:00:00Z,MAT008,Tuiles,SITE003,Chantier Est,16,15,-6.25,9,4,snowy,industrial,high,0,NONE,NONE
2024-01-18T10:00:00Z,MAT010,Plâtre,SITE002,Chantier Sud,19,17,-10.53,10,4,snowy,commercial,high,0,NONE,NONE
2024-01-18T11:00:00Z,MAT009,Isolant thermique,SITE002,Chantier Sud,24,38,58.33,11,4,stormy,commercial,high,1,THEFT,MEDIUM
2024-01-18T12:00:00Z,MAT003,Briques rouges,SITE002,Chantier Sud,60,63,5.0,12,4,sunny,commercial,medium,0,NONE,NONE
2024-01-18T13:00:00Z,MAT002,Sable de construction,SITE002,Chantier Sud,49,48,-2.04,13,4,cloudy,commercial,high,0,NONE,NONE
2024-01-18T14:00:00Z,MAT004,Acier de construction,SITE002,Chantier Sud,16,14,-12.5,14,4,cloudy,commercial,high,0,NONE,NONE
2024-01-18T15:00:00Z,MAT008,Tuiles,SITE005,Chantier Centre,12,17,41.67,15,4,sunny,commercial,high,1,OVER_CONSUMPTION,LOW
2024-01-18T16:00:00Z,MAT007,Parpaings,SITE002,Chantier Sud,42,42,0.0,16,4,stormy,commercial,high,0,NONE,NONE
2024-01-18T17:00:00Z,MAT010,Plâtre,SITE004,Chantier Ouest,6,15,150.0,17,4,stormy,residential,medium,1,THEFT,HIGH
2024-01-18T18:00:00Z,MAT002,Sable de construction,SITE004,Chantier Ouest,0,0,0,18,4,windy,residential,low,0,NONE,NONE
2024-01-18T19:00:00Z,MAT008,Tuiles,SITE001,Chantier Nord,0,0,0,19,4,cloudy,residential,low,0,NONE,NONE
2024-01-18T20:00:00Z,MAT004,Acier de construction,SITE003,Chantier Est,0,0,0,20,4,cloudy,industrial,low,1,THEFT,HIGH
2024-01-18T21:00:00Z,MAT005,Béton prêt à l'emploi,SITE002,Chantier Sud,0,0,0,21,4,cloudy,commercial,low,0,NONE,NONE
2024-01-18T22:00:00Z,MAT007,Parpaings,SITE003,Chantier Est,0,0,0,22,4,snowy,industrial,low,0,NONE,NONE
2024-01-18T23:00:00Z,MAT006,Gravier,SITE003,Chantier Est,0,0,0,23,4,rainy,industrial,low,0,NONE,NONE
2024-01-19T00:00:00Z,MAT007,Parpaings,SITE005,Chantier Centre,0,0,0,0,5,rainy,commercial,low,1,WASTE,MEDIUM
2024-01-19T01:00:00Z,MAT006,Gravier,SITE002,Chantier Sud,0,0,0,1,5,windy,commercial,low,1,WASTE,LOW
2024-01-19T02:00:00Z,MAT001,Ciment Portland,SITE004,Chantier Ouest,0,0,0,2,5,windy,residential,low,1,THEFT,HIGH
2024-01-19T03:00:00Z,MAT006,Gravier,SITE004,Chantier Ouest,0,0,0,3,5,rainy,residential,low,0,NONE,NONE
2024-01-19T04:00:00Z,MAT009,Isolant thermique,SITE002,Chantier Sud,0,0,0,4,5,snowy,commercial,low,0,NONE,NONE
2024-01-19T05:00:00Z,MAT007,Parpaings,SITE003,Chantier Est,0,0,0,5,5,sunny,industrial,low,1,THEFT,HIGH
2024-01-19T06:00:00Z,MAT006,Gravier,SITE003,Chantier Est,0,0,0,6,5,cloudy,industrial,low,1,THEFT,HIGH
2024-01-19T07:00:00Z,MAT008,Tuiles,SITE003,Chantier Est,5,4,-20.0,7,5,snowy,industrial,medium,0,NONE,NONE
2024-01-19T08:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,35,38,8.57,8,5,snowy,residential,high,0,NONE,NONE
2024-01-19T09:00:00Z,MAT008,Tuiles,SITE005,Chantier Centre,16,17,6.25,9,5,snowy,commercial,high,0,NONE,NONE
2024-01-19T10:00:00Z,MAT008,Tuiles,SITE004,Chantier Ouest,15,15,0.0,10,5,rainy,residential,high,0,NONE,NONE
2024-01-19T11:00:00Z,MAT001,Ciment Portland,SITE002,Chantier Sud,27,26,-3.7,11,5,cloudy,commercial,high,0,NONE,NONE
2024-01-19T12:00:00Z,MAT005,Béton prêt à l'emploi,SITE001,Chantier Nord,21,21,0.0,12,5,snowy,residential,medium,0,NONE,NONE
2024-01-19T13:00:00Z,MAT007,Parpaings,SITE003,Chantier Est,28,28,0.0,13,5,sunny,industrial,high,0,NONE,NONE
2024-01-19T14:00:00Z,MAT004,Acier de construction,SITE005,Chantier Centre,16,15,-6.25,14,5,cloudy,commercial,high,0,NONE,NONE
2024-01-19T15:00:00Z,MAT007,Parpaings,SITE002,Chantier Sud,42,43,2.38,15,5,stormy,commercial,high,0,NONE,NONE
2024-01-19T16:00:00Z,MAT007,Parpaings,SITE005,Chantier Centre,30,27,-10.0,16,5,windy,commercial,high,0,NONE,NONE
2024-01-19T17:00:00Z,MAT001,Ciment Portland,SITE004,Chantier Ouest,8,8,0.0,17,5,cloudy,residential,medium,0,NONE,NONE
2024-01-19T18:00:00Z,MAT002,Sable de construction,SITE005,Chantier Centre,0,0,0,18,5,cloudy,commercial,low,0,NONE,NONE
2024-01-19T19:00:00Z,MAT010,Plâtre,SITE003,Chantier Est,0,0,0,19,5,windy,industrial,low,0,NONE,NONE
2024-01-19T20:00:00Z,MAT002,Sable de construction,SITE004,Chantier Ouest,0,0,0,20,5,sunny,residential,low,0,NONE,NONE
2024-01-19T21:00:00Z,MAT001,Ciment Portland,SITE004,Chantier Ouest,0,0,0,21,5,sunny,residential,low,0,NONE,NONE
2024-01-19T22:00:00Z,MAT008,Tuiles,SITE003,Chantier Est,0,0,0,22,5,sunny,industrial,low,0,NONE,NONE
2024-01-19T23:00:00Z,MAT004,Acier de construction,SITE004,Chantier Ouest,0,0,0,23,5,rainy,residential,low,0,NONE,NONE
2024-01-20T00:00:00Z,MAT005,Béton prêt à l'emploi,SITE005,Chantier Centre,0,0,0,0,6,windy,commercial,low,0,NONE,NONE
2024-01-20T01:00:00Z,MAT006,Gravier,SITE002,Chantier Sud,0,0,0,1,6,windy,commercial,low,0,NONE,NONE
2024-01-20T02:00:00Z,MAT009,Isolant thermique,SITE001,Chantier Nord,0,0,0,2,6,cloudy,residential,low,0,NONE,NONE
2024-01-20T03:00:00Z,MAT005,Béton prêt à l'emploi,SITE001,Chantier Nord,0,0,0,3,6,sunny,residential,low,0,NONE,NONE
2024-01-20T04:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,0,0,0,4,6,stormy,residential,low,0,NONE,NONE
2024-01-20T05:00:00Z,MAT010,Plâtre,SITE002,Chantier Sud,0,0,0,5,6,sunny,commercial,low,1,WASTE,MEDIUM
2024-01-20T06:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,0,0,0,6,6,sunny,residential,low,0,NONE,NONE
2024-01-20T07:00:00Z,MAT003,Briques rouges,SITE001,Chantier Nord,39,38,-2.56,7,6,windy,residential,medium,0,NONE,NONE
2024-01-20T08:00:00Z,MAT002,Sable de construction,SITE002,Chantier Sud,49,52,6.12,8,6,windy,commercial,high,0,NONE,NONE
2024-01-20T09:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,62,57,-8.06,9,6,snowy,residential,high,0,NONE,NONE
2024-01-20T10:00:00Z,MAT001,Ciment Portland,SITE005,Chantier Centre,25,25,0.0,10,6,sunny,commercial,high,0,NONE,NONE
2024-01-20T11:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,27,79,192.59,11,6,cloudy,residential,high,1,THEFT,HIGH
2024-01-20T12:00:00Z,MAT008,Tuiles,SITE004,Chantier Ouest,9,8,-11.11,12,6,stormy,residential,medium,0,NONE,NONE
2024-01-20T13:00:00Z,MAT003,Briques rouges,SITE002,Chantier Sud,120,122,1.67,13,6,sunny,commercial,high,0,NONE,NONE
2024-01-20T14:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,25,50,100.0,14,6,sunny,residential,high,1,THEFT,HIGH
2024-01-20T15:00:00Z,MAT002,Sable de construction,SITE003,Chantier Est,49,51,4.08,15,6,windy,industrial,high,0,NONE,NONE
2024-01-20T16:00:00Z,MAT002,Sable de construction,SITE003,Chantier Est,67,164,144.78,16,6,stormy,industrial,high,1,THEFT,HIGH
2024-01-20T17:00:00Z,MAT008,Tuiles,SITE003,Chantier Est,4,3,-25.0,17,6,rainy,industrial,medium,0,NONE,NONE
2024-01-20T18:00:00Z,MAT009,Isolant thermique,SITE004,Chantier Ouest,0,0,0,18,6,sunny,residential,low,0,NONE,NONE
2024-01-20T19:00:00Z,MAT002,Sable de construction,SITE004,Chantier Ouest,0,0,0,19,6,stormy,residential,low,0,NONE,NONE
2024-01-20T20:00:00Z,MAT007,Parpaings,SITE003,Chantier Est,0,0,0,20,6,rainy,industrial,low,0,NONE,NONE
2024-01-20T21:00:00Z,MAT005,Béton prêt à l'emploi,SITE004,Chantier Ouest,0,0,0,21,6,rainy,residential,low,1,OVER_CONSUMPTION,LOW
2024-01-20T22:00:00Z,MAT001,Ciment Portland,SITE004,Chantier Ouest,0,0,0,22,6,snowy,residential,low,1,THEFT,MEDIUM
2024-01-20T23:00:00Z,MAT008,Tuiles,SITE003,Chantier Est,0,0,0,23,6,stormy,industrial,low,0,NONE,NONE
2024-01-21T00:00:00Z,MAT005,Béton prêt à l'emploi,SITE003,Chantier Est,0,0,0,0,7,cloudy,industrial,low,0,NONE,NONE
2024-01-21T01:00:00Z,MAT008,Tuiles,SITE003,Chantier Est,0,0,0,1,7,stormy,industrial,low,0,NONE,NONE
2024-01-21T02:00:00Z,MAT002,Sable de construction,SITE001,Chantier Nord,0,0,0,2,7,windy,residential,low,0,NONE,NONE
2024-01-21T03:00:00Z,MAT010,Plâtre,SITE001,Chantier Nord,0,0,0,3,7,windy,residential,low,1,THEFT,HIGH
2024-01-21T04:00:00Z,MAT009,Isolant thermique,SITE004,Chantier Ouest,0,0,0,4,7,rainy,residential,low,1,THEFT,HIGH
2024-01-21T05:00:00Z,MAT002,Sable de construction,SITE004,Chantier Ouest,0,0,0,5,7,cloudy,residential,low,1,THEFT,MEDIUM
2024-01-21T06:00:00Z,MAT004,Acier de construction,SITE004,Chantier Ouest,0,0,0,6,7,snowy,residential,low,0,NONE,NONE
2024-01-21T07:00:00Z,MAT003,Briques rouges,SITE001,Chantier Nord,39,35,-10.26,7,7,cloudy,residential,medium,0,NONE,NONE
2024-01-21T08:00:00Z,MAT007,Parpaings,SITE001,Chantier Nord,36,34,-5.56,8,7,rainy,residential,high,0,NONE,NONE
2024-01-21T09:00:00Z,MAT006,Gravier,SITE003,Chantier Est,88,83,-5.68,9,7,cloudy,industrial,high,0,NONE,NONE
2024-01-21T10:00:00Z,MAT005,Béton prêt à l'emploi,SITE005,Chantier Centre,45,45,0.0,10,7,stormy,commercial,high,0,NONE,NONE
2024-01-21T11:00:00Z,MAT003,Briques rouges,SITE005,Chantier Centre,132,131,-0.76,11,7,cloudy,commercial,high,0,NONE,NONE
2024-01-21T12:00:00Z,MAT001,Ciment Portland,SITE003,Chantier Est,16,15,-6.25,12,7,rainy,industrial,medium,0,NONE,NONE
2024-01-21T13:00:00Z,MAT005,Béton prêt à l'emploi,SITE005,Chantier Centre,42,44,4.76,13,7,snowy,commercial,high,0,NONE,NONE
2024-01-21T14:00:00Z,MAT009,Isolant thermique,SITE001,Chantier Nord,20,18,-10.0,14,7,rainy,residential,high,0,NONE,NONE
2024-01-21T15:00:00Z,MAT008,Tuiles,SITE005,Chantier Centre,16,17,6.25,15,7,snowy,commercial,high,0,NONE,NONE
2024-01-21T16:00:00Z,MAT009,Isolant thermique,SITE004,Chantier Ouest,22,21,-4.55,16,7,snowy,residential,high,0,NONE,NONE
2024-01-21T17:00:00Z,MAT001,Ciment Portland,SITE003,Chantier Est,8,18,125.0,17,7,windy,industrial,medium,1,THEFT,HIGH
2024-01-21T18:00:00Z,MAT005,Béton prêt à l'emploi,SITE002,Chantier Sud,0,0,0,18,7,windy,commercial,low,0,NONE,NONE
2024-01-21T19:00:00Z,MAT006,Gravier,SITE002,Chantier Sud,0,0,0,19,7,snowy,commercial,low,0,NONE,NONE
2024-01-21T20:00:00Z,MAT010,Plâtre,SITE005,Chantier Centre,0,0,0,20,7,sunny,commercial,low,0,NONE,NONE
2024-01-21T21:00:00Z,MAT003,Briques rouges,SITE003,Chantier Est,0,0,0,21,7,rainy,industrial,low,0,NONE,NONE
2024-01-21T22:00:00Z,MAT006,Gravier,SITE001,Chantier Nord,0,0,0,22,7,rainy,residential,low,0,NONE,NONE
2024-01-21T23:00:00Z,MAT005,Béton prêt à l'emploi,SITE002,Chantier Sud,0,0,0,23,7,stormy,commercial,low,0,NONE,NONE
2024-01-22T00:00:00Z,MAT009,Isolant thermique,SITE005,Chantier Centre,0,0,0,0,1,snowy,commercial,low,0,NONE,NONE
2024-01-22T01:00:00Z,MAT005,Béton prêt à l'emploi,SITE001,Chantier Nord,0,0,0,1,1,sunny,residential,low,0,NONE,NONE
2024-01-22T02:00:00Z,MAT010,Plâtre,SITE003,Chantier Est,0,0,0,2,1,rainy,industrial,low,1,THEFT,HIGH
2024-01-22T03:00:00Z,MAT007,Parpaings,SITE003,Chantier Est,0,0,0,3,1,sunny,industrial,low,0,NONE,NONE
2024-01-22T04:00:00Z,MAT008,Tuiles,SITE005,Chantier Centre,0,0,0,4,1,stormy,commercial,low,0,NONE,NONE
2024-01-22T05:00:00Z,MAT003,Briques rouges,SITE002,Chantier Sud,0,0,0,5,1,windy,commercial,low,0,NONE,NONE
2024-01-22T06:00:00Z,MAT004,Acier de construction,SITE005,Chantier Centre,0,0,0,6,1,stormy,commercial,low,0,NONE,NONE
2024-01-22T07:00:00Z,MAT003,Briques rouges,SITE004,Chantier Ouest,50,111,122.0,7,1,snowy,residential,medium,1,THEFT,HIGH
2024-01-22T08:00:00Z,MAT010,Plâtre,SITE005,Chantier Centre,15,15,0.0,8,1,windy,commercial,high,0,NONE,NONE
2024-01-22T09:00:00Z,MAT002,Sable de construction,SITE002,Chantier Sud,49,49,0.0,9,1,cloudy,commercial,high,0,NONE,NONE
2024-01-22T10:00:00Z,MAT001,Ciment Portland,SITE001,Chantier Nord,27,26,-3.7,10,1,windy,residential,high,0,NONE,NONE
2024-01-22T11:00:00Z,MAT009,Isolant thermique,SITE005,Chantier Centre,17,17,0.0,11,1,cloudy,commercial,high,0,NONE,NONE
2024-01-22T12:00:00Z,MAT001,Ciment Portland,SITE002,Chantier Sud,18,18,0.0,12,1,stormy,commercial,medium,0,NONE,NONE
2024-01-22T13:00:00Z,MAT007,Parpaings,SITE001,Chantier Nord,42,41,-2.38,13,1,stormy,residential,high,0,NONE,NONE
2024-01-22T14:00:00Z,MAT004,Acier de construction,SITE001,Chantier Nord,19,20,5.26,14,1,rainy,residential,high,0,NONE,NONE
2024-01-22T15:00:00Z,MAT009,Isolant thermique,SITE004,Chantier Ouest,20,18,-10.0,15,1,rainy,residential,high,0,NONE,NONE
2024-01-22T16:00:00Z,MAT001,Ciment Portland,SITE005,Chantier Centre,27,26,-3.7,16,1,windy,commercial,high,0,NONE,NONE
2024-01-22T17:00:00Z,MAT010,Plâtre,SITE005,Chantier Centre,4,9,125.0,17,1,cloudy,commercial,medium,1,THEFT,HIGH
2024-01-22T18:00:00Z,MAT007,Parpaings,SITE004,Chantier Ouest,0,0,0,18,1,snowy,residential,low,0,NONE,NONE
2024-01-22T19:00:00Z,MAT004,Acier de construction,SITE005,Chantier Centre,0,0,0,19,1,rainy,commercial,low,0,NONE,NONE
2024-01-22T20:00:00Z,MAT007,Parpaings,SITE002,Chantier Sud,0,0,0,20,1,sunny,commercial,low,0,NONE,NONE
2024-01-22T21:00:00Z,MAT005,Béton prêt à l'emploi,SITE004,Chantier Ouest,0,0,0,21,1,snowy,residential,low,0,NONE,NONE
2024-01-22T22:00:00Z,MAT006,Gravier,SITE003,Chantier Est,0,0,0,22,1,snowy,industrial,low,0,NONE,NONE
2024-01-22T23:00:00Z,MAT002,Sable de construction,SITE004,Chantier Ouest,0,0,0,23,1,snowy,residential,low,0,NONE,NONE
2024-01-23T00:00:00Z,MAT004,Acier de construction,SITE005,Chantier Centre,0,0,0,0,2,sunny,commercial,low,0,NONE,NONE
2024-01-23T01:00:00Z,MAT010,Plâtre,SITE002,Chantier Sud,0,0,0,1,2,sunny,commercial,low,1,OVER_CONSUMPTION,LOW
2024-01-23T02:00:00Z,MAT007,Parpaings,SITE004,Chantier Ouest,0,0,0,2,2,rainy,residential,low,0,NONE,NONE
2024-01-23T03:00:00Z,MAT007,Parpaings,SITE003,Chantier Est,0,0,0,3,2,windy,industrial,low,0,NONE,NONE
2024-01-23T04:00:00Z,MAT001,Ciment Portland,SITE002,Chantier Sud,0,0,0,4,2,rainy,commercial,low,0,NONE,NONE
2024-01-23T05:00:00Z,MAT003,Briques rouges,SITE001,Chantier Nord,0,0,0,5,2,sunny,residential,low,0,NONE,NONE
2024-01-23T06:00:00Z,MAT001,Ciment Portland,SITE002,Chantier Sud,0,0,0,6,2,rainy,commercial,low,1,THEFT,HIGH
2024-01-23T07:00:00Z,MAT004,Acier de construction,SITE001,Chantier Nord,5,4,-20.0,7,2,rainy,residential,medium,0,NONE,NONE
2024-01-23T08:00:00Z,MAT003,Briques rouges,SITE004,Chantier Ouest,132,123,-6.82,8,2,windy,residential,high,0,NONE,NONE
2024-01-23T09:00:00Z,MAT005,Béton prêt à l'emploi,SITE004,Chantier Ouest,30,29,-3.33,9,2,sunny,residential,high,0,NONE,NONE
2024-01-23T10:00:00Z,MAT007,Parpaings,SITE002,Chantier Sud,36,37,2.78,10,2,rainy,commercial,high,0,NONE,NONE
2024-01-23T11:00:00Z,MAT009,Isolant thermique,SITE005,Chantier Centre,17,16,-5.88,11,2,cloudy,commercial,high,0,NONE,NONE
2024-01-23T12:00:00Z,MAT003,Briques rouges,SITE004,Chantier Ouest,66,63,-4.55,12,2,windy,residential,medium,0,NONE,NONE
2024-01-23T13:00:00Z,MAT009,Isolant thermique,SITE004,Chantier Ouest,17,16,-5.88,13,2,windy,residential,high,0,NONE,NONE
2024-01-23T14:00:00Z,MAT002,Sable de construction,SITE004,Chantier Ouest,58,53,-8.62,14,2,rainy,residential,high,0,NONE,NONE
2024-01-23T15:00:00Z,MAT005,Béton prêt à l'emploi,SITE005,Chantier Centre,33,32,-3.03,15,2,windy,commercial,high,0,NONE,NONE
2024-01-23T16:00:00Z,MAT010,Plâtre,SITE002,Chantier Sud,14,13,-7.14,16,2,sunny,commercial,high,0,NONE,NONE
2024-01-23T17:00:00Z,MAT006,Gravier,SITE002,Chantier Sud,24,26,8.33,17,2,sunny,commercial,medium,0,NONE,NONE
2024-01-23T18:00:00Z,MAT007,Parpaings,SITE005,Chantier Centre,0,0,0,18,2,rainy,commercial,low,0,NONE,NONE
2024-01-23T19:00:00Z,MAT003,Briques rouges,SITE001,Chantier Nord,0,0,0,19,2,rainy,residential,low,0,NONE,NONE
2024-01-23T20:00:00Z,MAT007,Parpaings,SITE001,Chantier Nord,0,0,0,20,2,stormy,residential,low,0,NONE,NONE
2024-01-23T21:00:00Z,MAT005,Béton prêt à l'emploi,SITE005,Chantier Centre,0,0,0,21,2,cloudy,commercial,low,0,NONE,NONE
2024-01-23T22:00:00Z,MAT007,Parpaings,SITE003,Chantier Est,0,0,0,22,2,cloudy,industrial,low,1,WASTE,LOW
2024-01-23T23:00:00Z,MAT009,Isolant thermique,SITE004,Chantier Ouest,0,0,0,23,2,windy,residential,low,0,NONE,NONE
2024-01-24T00:00:00Z,MAT006,Gravier,SITE005,Chantier Centre,0,0,0,0,3,windy,commercial,low,1,WASTE,MEDIUM
2024-01-24T01:00:00Z,MAT005,Béton prêt à l'emploi,SITE001,Chantier Nord,0,0,0,1,3,rainy,residential,low,1,OVER_CONSUMPTION,LOW
2024-01-24T02:00:00Z,MAT007,Parpaings,SITE003,Chantier Est,0,0,0,2,3,stormy,industrial,low,0,NONE,NONE
2024-01-24T03:00:00Z,MAT006,Gravier,SITE005,Chantier Centre,0,0,0,3,3,cloudy,commercial,low,1,THEFT,MEDIUM
2024-01-24T04:00:00Z,MAT007,Parpaings,SITE004,Chantier Ouest,0,0,0,4,3,rainy,residential,low,0,NONE,NONE
2024-01-24T05:00:00Z,MAT006,Gravier,SITE002,Chantier Sud,0,0,0,5,3,rainy,commercial,low,0,NONE,NONE
2024-01-24T06:00:00Z,MAT010,Plâtre,SITE002,Chantier Sud,0,0,0,6,3,cloudy,commercial,low,0,NONE,NONE
2024-01-24T07:00:00Z,MAT005,Béton prêt à l'emploi,SITE002,Chantier Sud,13,12,-7.69,7,3,stormy,commercial,medium,0,NONE,NONE
2024-01-24T08:00:00Z,MAT001,Ciment Portland,SITE003,Chantier Est,27,28,3.7,8,3,cloudy,industrial,high,0,NONE,NONE
2024-01-24T09:00:00Z,MAT005,Béton prêt à l'emploi,SITE004,Chantier Ouest,33,69,109.09,9,3,windy,residential,high,1,THEFT,HIGH
2024-01-24T10:00:00Z,MAT003,Briques rouges,SITE003,Chantier Est,168,157,-6.55,10,3,snowy,industrial,high,0,NONE,NONE
2024-01-24T11:00:00Z,MAT003,Briques rouges,SITE005,Chantier Centre,120,239,99.17,11,3,sunny,commercial,high,1,THEFT,MEDIUM
2024-01-24T12:00:00Z,MAT010,Plâtre,SITE002,Chantier Sud,9,8,-11.11,12,3,rainy,commercial,medium,0,NONE,NONE
2024-01-24T13:00:00Z,MAT007,Parpaings,SITE005,Chantier Centre,42,45,7.14,13,3,stormy,commercial,high,0,NONE,NONE
2024-01-24T14:00:00Z,MAT001,Ciment Portland,SITE005,Chantier Centre,37,33,-10.81,14,3,stormy,commercial,high,0,NONE,NONE
2024-01-24T15:00:00Z,MAT002,Sable de construction,SITE003,Chantier Est,49,46,-6.12,15,3,cloudy,industrial,high,0,NONE,NONE
2024-01-24T16:00:00Z,MAT003,Briques rouges,SITE002,Chantier Sud,180,219,21.67,16,3,stormy,commercial,high,1,OVER_CONSUMPTION,LOW
2024-01-24T17:00:00Z,MAT001,Ciment Portland,SITE002,Chantier Sud,8,12,50.0,17,3,cloudy,commercial,medium,1,WASTE,MEDIUM
2024-01-24T18:00:00Z,MAT006,Gravier,SITE004,Chantier Ouest,0,0,0,18,3,cloudy,residential,low,0,NONE,NONE
2024-01-24T19:00:00Z,MAT005,Béton prêt à l'emploi,SITE004,Chantier Ouest,0,0,0,19,3,cloudy,residential,low,0,NONE,NONE
2024-01-24T20:00:00Z,MAT010,Plâtre,SITE003,Chantier Est,0,0,0,20,3,stormy,industrial,low,0,NONE,NONE
2024-01-24T21:00:00Z,MAT008,Tuiles,SITE004,Chantier Ouest,0,0,0,21,3,snowy,residential,low,0,NONE,NONE
2024-01-24T22:00:00Z,MAT003,Briques rouges,SITE003,Chantier Est,0,0,0,22,3,snowy,industrial,low,0,NONE,NONE
